320.000000	-0.200000	-0.204287	-0.992964	-0.204924	0.000000	0.000033	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.204309	-0.992975	-0.204924	-0.204310	-0.993652	-0.204924	0.000000	1.000000	-0.992964	0.985929	0.985940	0.985935	0.985964	0.985974	0.985962	0.985963	0.986002	0.985991	0.985978	0.986020	0.985979	0.985968	0.985976	0.985981	0.985963	0.985972	0.986001	-0.978929	-0.978911	-0.978917	-0.978929	-0.978940	-0.978963	-0.978951	-0.979031	-0.978972	-0.978943	-0.978993	-0.979005	-0.978933	-0.978974	-0.978973	-0.978939	-0.978966	-0.979007	0.971893	0.971905	0.971899	0.971917	0.971929	0.971963	0.971939	0.971945	0.971939	0.971963	0.972031	0.972013	
320.000000	-0.195000	-0.199075	-0.989536	-0.199968	0.000000	0.000044	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.199164	-0.990341	-0.199964	-0.199166	-0.990723	-0.199963	0.000000	1.000000	-0.989536	0.979071	0.979112	0.979090	0.979224	0.979167	0.979143	0.979156	0.979201	0.979204	0.979179	0.979204	0.979194	0.979143	0.979179	0.979205	0.979156	0.979160	0.979180	-0.968730	-0.968667	-0.968685	-0.968760	-0.968798	-0.968784	-0.968740	-0.968893	-0.968774	-0.968738	-0.968900	-0.968845	-0.968711	-0.968886	-0.968818	-0.968730	-0.968782	-0.968872	0.958262	0.958303	0.958281	0.958374	0.958412	0.958442	0.958357	0.958376	0.958354	0.958466	0.958551	0.958485	
320.000000	-0.190000	-0.193882	-0.985871	-0.195029	0.000000	0.000060	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.194002	-0.987546	-0.195016	-0.194001	-0.987793	-0.195016	0.000000	1.000000	-0.985871	0.971741	0.971772	0.971786	0.971830	0.971924	0.971880	0.971902	0.971963	0.971952	0.971977	0.971939	0.971941	0.971902	0.971920	0.971972	0.971918	0.971947	0.971960	-0.957704	-0.957687	-0.957731	-0.957701	-0.957789	-0.957856	-0.957883	-0.958160	-0.957933	-0.957825	-0.957977	-0.958071	-0.957817	-0.957892	-0.957965	-0.957862	-0.957955	-0.958117	0.943633	0.943663	0.943677	0.943690	0.943779	0.943819	0.943815	0.943859	0.943873	0.943931	0.944122	0.944163	
320.000000	-0.185000	-0.188613	-0.980434	-0.190114	0.000000	0.000076	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.188813	-0.983973	-0.190085	-0.188812	-0.983887	-0.190085	0.000000	1.000000	-0.980434	0.960867	0.960925	0.960976	0.961194	0.961221	0.961145	0.961201	0.961412	0.961289	0.961289	0.961306	0.961235	0.961207	0.961218	0.961297	0.961133	0.961226	0.961304	-0.941474	-0.941468	-0.941577	-0.941628	-0.941845	-0.941770	-0.941872	-0.942362	-0.941932	-0.941745	-0.942182	-0.942202	-0.941743	-0.942019	-0.942026	-0.941852	-0.942019	-0.942321	0.922068	0.922126	0.922177	0.922337	0.922554	0.922378	0.922422	0.922531	0.922582	0.922850	0.922969	0.923122	
320.000000	-0.180000	-0.183385	-0.974750	-0.185226	0.000000	0.000094	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.183606	-0.979298	-0.185175	-0.183608	-0.979980	-0.185175	0.000000	1.000000	-0.974750	0.949500	0.949588	0.949656	0.949847	0.950112	0.949937	0.950058	0.950313	0.950238	0.950272	0.950194	0.950133	0.950105	0.950102	0.950212	0.950095	0.950082	0.950228	-0.924515	-0.924495	-0.924651	-0.924597	-0.924910	-0.925039	-0.925173	-0.926087	-0.925299	-0.924932	-0.925471	-0.925728	-0.924964	-0.925241	-0.925451	-0.925121	-0.925398	-0.925961	0.899490	0.899578	0.899646	0.899748	0.900061	0.900054	0.900100	0.900257	0.900323	0.900582	0.901102	0.901301	
320.000000	-0.175000	-0.178085	-0.966709	-0.180372	0.000000	0.000121	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.178394	-0.974142	-0.180290	-0.178394	-0.974121	-0.180290	0.000000	1.000000	-0.966709	0.933418	0.933599	0.933670	0.934112	0.934646	0.934279	0.934480	0.934898	0.934612	0.934631	0.934694	0.934498	0.934391	0.934459	0.934652	0.934367	0.934468	0.934680	-0.900668	-0.900560	-0.900811	-0.900821	-0.901325	-0.901716	-0.901859	-0.903770	-0.902216	-0.901419	-0.902539	-0.903054	-0.901440	-0.902054	-0.902423	-0.901690	-0.902288	-0.903439	0.867701	0.867881	0.867952	0.868214	0.868718	0.868966	0.868929	0.869180	0.869252	0.869765	0.871020	0.871235	
320.000000	-0.170000	-0.172811	-0.957658	-0.175561	0.000000	0.000160	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.173174	-0.968048	-0.175434	-0.173175	-0.968262	-0.175434	0.000000	1.000000	-0.957658	0.915316	0.915636	0.915753	0.916633	0.917296	0.916755	0.916995	0.917660	0.917369	0.917315	0.917204	0.917129	0.916769	0.917109	0.917315	0.916932	0.917194	0.917311	-0.873923	-0.873731	-0.874160	-0.874291	-0.875165	-0.875587	-0.875827	-0.878862	-0.876393	-0.875169	-0.877131	-0.877794	-0.875090	-0.876282	-0.876641	-0.875519	-0.876514	-0.878224	0.832146	0.832447	0.832566	0.833143	0.834000	0.834177	0.834117	0.834537	0.834660	0.835673	0.837459	0.837827	
320.000000	-0.165000	-0.167510	-0.945974	-0.170802	0.000000	0.000172	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.167967	-0.961058	-0.170611	-0.167966	-0.961426	-0.170611	0.000000	1.000000	-0.945974	0.891954	0.892446	0.892665	0.894000	0.895109	0.894243	0.894836	0.895939	0.895228	0.895239	0.895439	0.894807	0.894386	0.894739	0.895166	0.894537	0.894969	0.895179	-0.839403	-0.839141	-0.839848	-0.839985	-0.841403	-0.842071	-0.842508	-0.847311	-0.843383	-0.841428	-0.844486	-0.845536	-0.841531	-0.843338	-0.844173	-0.842236	-0.843785	-0.846644	0.786333	0.786810	0.787036	0.787884	0.789294	0.789510	0.789475	0.790178	0.790395	0.791951	0.794760	0.795411	
320.000000	-0.160000	-0.162287	-0.933556	-0.166103	0.000000	0.000172	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.162771	-0.953327	-0.165824	-0.162771	-0.953613	-0.165824	0.000000	1.000000	-0.933556	0.867112	0.867946	0.868158	0.870969	0.872003	0.870612	0.871602	0.873459	0.871990	0.872117	0.871949	0.871362	0.870612	0.871184	0.872019	0.871269	0.871577	0.871849	-0.803168	-0.802548	-0.803588	-0.804526	-0.806604	-0.807219	-0.807633	-0.815189	-0.809060	-0.806032	-0.811345	-0.812310	-0.806204	-0.809804	-0.810440	-0.807240	-0.809653	-0.814112	0.737983	0.738811	0.739019	0.740993	0.743061	0.743269	0.742849	0.743884	0.744085	0.747092	0.751224	0.751827	
320.000000	-0.155000	-0.157146	-0.921066	-0.161467	0.000000	0.000188	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.157598	-0.944821	-0.161078	-0.157599	-0.944824	-0.161078	0.000000	1.000000	-0.921066	0.842133	0.843687	0.843866	0.847031	0.849554	0.847009	0.848740	0.850755	0.849179	0.849112	0.849347	0.848104	0.847039	0.848058	0.849048	0.847680	0.848718	0.848714	-0.767862	-0.766486	-0.768201	-0.768097	-0.771546	-0.773713	-0.774049	-0.785015	-0.775497	-0.771340	-0.777645	-0.779991	-0.771539	-0.776155	-0.777878	-0.773236	-0.776268	-0.783070	0.690840	0.692376	0.692536	0.694167	0.697578	0.699425	0.698207	0.699903	0.700061	0.703408	0.710694	0.711168	
