320.000000	-0.300000	-0.304824	-0.999993	-0.304732	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.304824	-0.999019	-0.304826	-0.304566	-0.998535	-0.304732	0.000000	1.000000	-0.999993	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	0.999987	-0.999981	-0.999981	-0.999981	-0.999980	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	-0.999981	0.999974	0.999974	0.999974	0.999974	0.999974	0.999974	0.999974	0.999974	0.999974	0.999974	0.999974	0.999974	
320.000000	-0.299500	-0.304324	-0.999995	-0.304232	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.304324	-0.999018	-0.304326	-0.304067	-0.998535	-0.304233	0.000000	1.000000	-0.999995	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	0.999991	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	-0.999986	0.999981	0.999981	0.999981	0.999981	0.999981	0.999981	0.999981	0.999981	0.999981	0.999981	0.999981	0.999981	
320.000000	-0.299000	-0.303824	-0.999996	-0.303732	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.303824	-0.999018	-0.303826	-0.303568	-0.998535	-0.303734	0.000000	1.000000	-0.999996	0.999993	0.999993	0.999992	0.999993	0.999993	0.999992	0.999992	0.999993	0.999992	0.999992	0.999993	0.999992	0.999992	0.999992	0.999993	0.999993	0.999992	0.999992	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	-0.999989	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	
320.000000	-0.298500	-0.303324	-0.999994	-0.303232	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.303324	-0.999018	-0.303326	-0.303068	-0.998535	-0.303234	0.000000	1.000000	-0.999994	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	0.999977	0.999977	0.999977	0.999977	0.999977	0.999977	0.999977	0.999977	0.999977	0.999977	0.999977	0.999977	
320.000000	-0.298000	-0.302824	-0.999994	-0.302732	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.302824	-0.999018	-0.302826	-0.302569	-0.998535	-0.302735	0.000000	1.000000	-0.999994	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	0.999989	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	0.999977	0.999977	0.999977	0.999978	0.999978	0.999977	0.999977	0.999977	0.999978	0.999978	0.999977	0.999977	
320.000000	-0.297500	-0.302324	-0.999993	-0.302232	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.302324	-0.999018	-0.302326	-0.302070	-0.998535	-0.302236	0.000000	1.000000	-0.999993	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	0.999972	0.999972	0.999972	0.999972	0.999972	0.999972	0.999972	0.999972	0.999972	0.999972	0.999972	0.999972	
320.000000	-0.297000	-0.301823	-0.999988	-0.301732	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.301824	-0.999017	-0.301826	-0.301571	-0.998535	-0.301737	0.000000	1.000000	-0.999988	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	0.999976	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	-0.999964	0.999952	0.999952	0.999952	0.999952	0.999952	0.999952	0.999952	0.999952	0.999952	0.999952	0.999952	0.999952	
320.000000	-0.296500	-0.301324	-0.999992	-0.301232	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.301324	-0.999017	-0.301326	-0.301071	-0.998535	-0.301237	0.000000	1.000000	-0.999992	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	0.999984	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	-0.999976	0.999968	0.999968	0.999968	0.999968	0.999968	0.999968	0.999968	0.999968	0.999968	0.999968	0.999968	0.999968	
320.000000	-0.296000	-0.300824	-0.999993	-0.300732	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.300824	-0.999017	-0.300826	-0.300572	-0.998535	-0.300738	0.000000	1.000000	-0.999993	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	0.999986	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	-0.999979	0.999973	0.999973	0.999973	0.999973	0.999973	0.999973	0.999973	0.999973	0.999973	0.999973	0.999973	0.999973	
320.000000	-0.295500	-0.300324	-0.999992	-0.300232	0.000000	0.000000	340282346638528859811704183484516925440.000000	0.000000	340282346638528859811704183484516925440.000000	-0.300324	-0.999017	-0.300326	-0.300073	-0.998535	-0.300239	0.000000	1.000000	-0.999992	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	0.999985	-0.999978	-0.999977	-0.999977	-0.999977	-0.999978	-0.999978	-0.999977	-0.999978	-0.999977	-0.999977	-0.999978	-0.999977	-0.999977	-0.999977	-0.999977	-0.999977	-0.999977	-0.999977	0.999970	0.999970	0.999970	0.999970	0.999970	0.999970	0.999970	0.999970	0.999970	0.999970	0.999970	0.999970	
