,N,x,xmobile,logQ,dlogQ_2.50,mu_2.50,ddxdmu_2.50,dxdmu_2.50,dxmobile,dxmobdmu_2.50,V_2.50,x_2.50,xmobile_2.50,S_2.50,dS_2.50,dx,dSmob_2.50,dSmobvib_2.50,dH_2.50,dG_2.50,min_amp_2.50,max_amp_2.50,total_amp_2.50
72,72,0.36,0.36,51.695629842670088677,-1.5533418917921635195,-4.0607800155703580995,-0.05142274592061275504,3.8510076241961803483,1.0,3.8510076241961803483,4.0607800155703580995,0.36,0.36,5.2645434476567379107,4.354937142918682058,1.0,4.354937142918682058,4.354937142918682058,-390.52971189072591573,-391.80570847360108958,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
73,73,0.365,0.365,50.11657747720138185,-1.6047093300656740805,-4.0594830505300646944,-0.05131567735679118912,3.8590426317577441523,1.0,3.8590426317577441523,4.0594830505300646944,0.365,0.365,5.2858527174736913462,4.169708903053932547,1.0,4.169708903053932547,4.169708903053932547,-390.45884566234394042,-391.68057037093874265,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
74,74,0.37,0.37,48.486211182538740516,-1.6559732465057458977,-4.0581886992895516526,-0.051215601705766476866,3.8665832285845464914,1.000000000000007,3.866583228584573965,4.0581886992895516526,0.37,0.37,5.306240536687277272,3.986386145844192208,1.000000000000007,3.986386145844220533,3.986386145844220533,-390.3876733208839542,-391.55568446161630253,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
75,75,0.375,0.375,46.804630984189890056,-1.7071405334772070343,-4.0568967878250302202,-0.051122317913696888568,3.8736386509643365302,1.000000000000007,3.873638650964364054,4.0568967878250302202,0.375,0.375,5.325716578932133302,3.8050298868315464151,1.000000000000007,3.8050298868315734515,3.8050298868315734515,-390.31616019804907117,-391.43103395489071428,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
76,76,0.38,0.38,45.071930115584326448,-1.7582178823331396748,-4.05560714718801257,-0.051035624074384908742,3.8802187724549626615,1.0,3.8802187724549626615,4.05560714718801257,0.38,0.38,5.3442908355555927683,3.6257056129620003349,1.0,3.6257056129620003349,3.6257056129620003349,-390.24427080511315236,-391.30660254971101844,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
77,77,0.385,0.385,43.288195219523610706,-1.8092117816259768517,-4.054319613550479424,-0.0509553156139274932,3.8863342167829857824,1.0,3.8863342167829857824,4.054319613550479424,0.385,0.385,5.3619736350617533366,3.4484820123816181114,1.0,3.4484820123816181114,3.4484820123816181114,-390.1719692094485502,-391.1823744390763643,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
78,78,0.39,0.39,41.453506552332372744,-1.8601285135609946612,-4.053034028294425039,-0.050881183609249155432,3.8919964621535468844,1.0,3.8919964621535468844,4.053034028294425039,0.39,0.39,5.378775655679408979,3.2734294916363553818,1.0,3.2734294916363553818,3.2734294916363553818,-390.0992194776263352,-391.05833431867578734,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
79,79,0.395,0.395,39.567938192401621383,-1.9109741488444751626,-4.0517502381419348,-0.050813013280183986012,3.8972179332377848901,1.0,3.8972179332377848901,4.0517502381419348,0.395,0.395,5.394707929978116918,3.1006184784005643151,1.0,3.1006184784005643151,3.1006184784005643151,-390.02598618526742363,-390.93446739943878898,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
80,80,0.4,0.4,37.63155825464342242,-1.9617545401213626333,-4.0504680953208763773,-0.05075058269962090876,3.9020120767768439677,1.0,3.9020120767768439677,4.0504680953208763773,0.4,0.4,5.4097818404634146487,2.9301175149636697892,1.0,2.9301175149636697892,2.9301175149636697892,-389.95223499163774794,-390.8107594235221032,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
81,81,0.405,0.405,35.644429112158896117,-2.0124753142437169801,-4.04918745776011183,-0.050693661770001002733,3.906393416515250355,1.0,3.906393416515250355,4.04918745776011183,0.405,0.405,5.4240091051277536413,2.7619911560890721414,1.0,2.7619911560890721414,2.7619911560890721414,-389.8779332744107028,-390.68719668314480092,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
82,82,0.41,0.41,33.60660762615598846,-2.0631418636613646387,-4.0479081893068731505,-0.050642011516829322625,3.9103775830779104162,1.0,3.9103775830779104162,4.0479081893068731505,0.41,0.41,5.4374017520243046733,2.5962976943775722405,1.0,2.5962976943775722405,2.5962976943775722405,-389.80305081710921292,-390.5637660415618416,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
83,83,0.415,0.415,31.51814538483616684,-2.1137593372773756254,-4.046630159957650292,-0.050595383749788813352,3.9139813145148707608,1.0,3.9139813145148707608,4.046630159957650292,0.415,0.415,5.449972082071529814,2.4330867466961779155,1.0,2.4330867466961779155,2.4330867466961779155,-389.72756053855940148,-390.4404549553413816,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
84,84,0.42,0.42,29.379088951601237208,-2.1643326311609422654,-4.045353246092679631,-0.050553521139694204255,3.9172224235413687858,1.0,3.9172224235413687858,4.045353246092679631,0.42,0.42,5.461732619491266473,2.272396746209378371,1.0,2.272396746209378371,2.272396746209378371,-389.651439250350123,-390.31725149698947086,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
85,85,0.425,0.425,27.189480122514282309,-2.2148663795567640339,-4.0440773307029460135,-0.05051615775419142449,3.9201197280478415797,1.0,3.9201197280478415797,4.0440773307029460135,0.425,0.425,5.4726960495336236167,2.1142523956073980829,1.0,2.1142523956073980829,2.1142523956073980829,-389.57466842493945347,-390.1941443768524211,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
86,86,0.43,0.43,24.94935619248770914,-2.2653649466693251144,-4.0428023035976197053,-0.05048302008637306883,3.9226929422718316597,1.0,3.9226929422718316597,4.0428023035976197053,0.43,0.43,5.482875143447340472,1.9586621476653436891,1.0,1.9586621476653436891,1.9586621476653436891,-389.497234953865483,-390.0711229631314287,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
87,87,0.435,0.435,22.65875022917563208,-2.3158324197295101715,-4.04152806157911587,-0.050453828598583183498,3.9249625270844897247,1.0,3.9249625270844897247,4.04152806157911587,0.435,0.435,5.4922826710102770707,1.8056157886121564915,1.0,1.8056157886121564915,1.8056157886121564915,-389.41913187270988478,-389.94817729877324664,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
88,88,0.44,0.44,20.317691353028688797,-2.3662726038664914814,-4.0402545085725731547,-0.050428299788306884827,3.9269494991639798133,1.0,3.9269494991639798133,4.0402545085725731547,0.44,0.44,5.5009313013334620525,1.655082207159984331,1.0,1.655082207159984331,1.655082207159984331,-389.34035902726509332,-389.82529811396296873,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
89,89,0.445,0.445,17.926205021442649117,-2.4166890193061239412,-4.038981555696590788,-0.050406148764595169525,3.928675200365175093,1.0,3.928675200365175093,4.038981555696590788,0.445,0.445,5.508833493081876928,1.507007436680227519,1.0,1.507007436680227519,1.507007436680227519,-389.26092365400181544,-389.7024768329491221,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
90,90,0.45,0.45,15.484313314416440915,-2.4670849013956818205,-4.037709121262604011,-0.050387092302619784345,3.9301610302900248182,1.0,3.9301610302900248182,4.037709121262604011,0.45,0.45,5.516001375700264341,1.3613130591466386377,1.0,1.3613130591466386377,1.3613130591466386377,-389.1808408476534405,-389.5797055739834056,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
91,91,0.455,0.455,12.992035218651285476,-2.51746320391136351,-4.036437130691373622,-0.050370852321566476385,3.9314281468410987822,1.0,3.9314281468410987822,4.036437130691373622,0.455,0.455,5.5224466236733433257,1.2178950564554943958,1.0,1.2178950564554943958,1.2178950564554943958,-389.1001338897216956,-389.45697714126315545,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
92,92,0.46,0.46,10.449386906593713895,-2.5678266060388147732,-4.035165516336736296,-0.05035715970813703585,3.9324971413227636904,1.0,3.9324971413227636904,4.035165516336736296,0.46,0.46,5.528180326264819295,1.0766231871135228948,1.0,1.0766231871135228948,1.0766231871135228948,-389.01883441410157427,-389.33428500792583649,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
93,93,0.465,0.465,7.8563820065736559295,-2.6181775233276375816,-4.033894217209016626,-0.050345758385798974693,3.9333876963355246395,1.000000000000007,3.9333876963355525879,4.033894217209016626,0.465,0.465,5.533212855544478564,0.93734095383480048325,1.000000000000007,0.93734095383480714345,0.93734095383480714345,-388.93698238988876462,-389.21162328936236116,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
94,94,0.47,0.47,5.2130318599384387317,-2.6685181228104127226,-4.0326231785932902755,-0.050336409510602310685,3.93411823613823721,0.9999999999999929,3.9341182361382092565,4.0326231785932902755,0.47,0.47,5.5375537358031666746,0.7998662104161048392,0.9999999999999929,0.7998662104160991558,0.7998662104160991558,-388.85462590673316405,-389.08898670638508277,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
95,95,0.475,0.475,2.5193457609528304843,-2.718850342348842203,-4.0313523515609175282,-0.050328895658784327124,3.934705580268757788,1.0,3.934705580268757788,4.0313523515609175282,0.475,0.475,5.541211517648640158,0.66399243482230868585,1.0,0.66399243482230868585,0.66399243482230868585,-388.7718207546950117,-388.96637053809794815,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
96,96,0.48,0.48,-0.22466882475924567419,-2.7691759141279813769,-4.0300816923763426386,-0.050323024861256161495,3.935164611892122821,1.0,3.935164611892122821,4.0300816923763426386,0.48,0.48,5.544193660151389767,0.52949067055117204905,1.0,0.52949067055117204905,0.52949067055117204905,-388.6886297981898422,-388.84377056466133563,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
97,97,0.485,0.485,-3.0190060673031322697,-2.819496392071354526,-4.0288111618048956684,-0.05031863433703046137,3.9355079724739086306,1.0,3.9355079724739086306,4.0288111618048956684,0.485,0.485,5.5465064243541518834,0.3961121112699790281,1.0,0.3961121112699790281,0.3961121112699790281,-388.60512215190298171,-388.72118300050508558,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
98,98,0.49,0.49,-5.863661608901954726,-2.8698131828020422996,-4.0275407243310628633,-0.050315593781709752413,3.9357457939683207246,1.0,3.9357457939683207246,4.0275407243310628633,0.49,0.49,5.5481547812640895604,0.2635912758794810573,1.0,0.2635912758794810573,0.2635912758794810573,-388.52137217507036995,-388.5986044189030579,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
99,99,0.495,0.495,-8.758632432907216869,-2.9201275796347740308,-4.026270347300227867,-0.050313808079346401857,3.9358854786957170836,1.0,3.9358854786957170836,4.026270347300227867,0.495,0.495,5.549142337112946696,0.13164969429020945135,1.0,0.13164969429020945135,0.13164969429020945135,-388.4374583087367169,-388.47603166916374826,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
100,100,0.5,0.5,-11.703916768171502788,-2.9704407989607351033,-4.0249999999999998,-0.050313219325966830305,3.9359315354956641454,1.0,3.9359315354956641454,4.0249999999999998,0.5,0.5,5.549471278206991656,1.8651746813702629879e-14,1.0,1.8651746813702629879e-14,1.8651746813702629879e-14,-388.35346178799191688,-388.35346178799192235,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
101,101,0.505,0.505,-14.699514030828687076,-3.0207540182867076914,-4.023729652699771442,-0.050313808079354633987,3.9358854786950731109,1.0,3.9358854786950731109,4.023729652699771442,0.505,0.505,5.5491423371129468822,-0.13164969429022332914,1.0,-0.13164969429022332914,-0.13164969429022332914,-388.26946526724710373,-388.2308919068200683,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
102,102,0.51,0.51,-17.74542480474491817,-3.0710684151194443713,-4.022459275668936321,-0.050315593781711571812,3.935745793968178409,1.0,3.935745793968178409,4.022459275668936321,0.51,0.51,5.548154781264089422,-0.26359127587947384086,1.0,-0.26359127587947384086,-0.26359127587947384086,-388.18555140091343247,-388.10831915708074663,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
103,103,0.515,0.515,-20.841650861067575818,-3.121385205850130835,-4.0211888381951035494,-0.050318634337028917466,3.935507972474029382,1.0,3.935507972474029382,4.0211888381951035494,0.515,0.515,5.546506424354152142,-0.39611211126998324694,1.0,-0.39611211126998324694,-0.39611211126998324694,-388.10180142408082732,-387.98574057547872224,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
104,104,0.52,0.52,-23.98819521644517984,-3.1717056837935022062,-4.019918307623656624,-0.050323024861252868556,3.9351646118923803229,1.0,3.9351646118923803229,4.019918307623656624,0.52,0.52,5.544193660151389586,-0.5294906705512399392,1.0,-0.5294906705512399392,-0.5294906705512399392,-388.01829377779398977,-387.86315301132247646,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
105,105,0.525,0.525,-27.18506222865458023,-3.2220312555726365721,-4.018647648439081856,-0.050328895658784201465,3.9347055802687676122,1.0,3.9347055802687676122,4.018647648439081856,0.525,0.525,5.541211517648639738,-0.66399243482235903446,1.0,-0.66399243482235903446,-0.66399243482235903446,-387.93510282128882688,-387.74055303788587568,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
106,106,0.53,0.53,-30.432257727590452985,-3.2723634751110706092,-4.0173768214067089935,-0.050336409510604719023,3.9341182361380489826,1.0,3.9341182361380489826,4.0173768214067089935,0.53,0.53,5.53755373580316599,-0.7998662104161399222,1.0,-0.7998662104161399222,-0.7998662104161399222,-387.85229766925065892,-387.61793686959872993,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
107,107,0.535,0.535,-33.72978917887672145,-3.3227040745938460102,-4.0161057827909826365,-0.050345758385800026043,3.9333876963354425002,1.0,3.9333876963354425002,4.0161057827909826365,0.535,0.535,5.533212855544478332,-0.9373409538347266534,1.0,-0.9373409538347266534,-0.9373409538347266534,-387.76994118609502588,-387.49530028662145095,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
108,108,0.54,0.54,-37.077665876778145005,-3.3730549918826706612,-4.0148344836632629197,-0.050357159708137129526,3.9324971413227563749,1.0,3.9324971413227563749,4.0148344836632629197,0.54,0.54,5.5281803262648187155,-1.0766231871135448217,1.0,-1.0766231871135448217,-1.0766231871135448217,-387.68808916188223973,-387.3726385680579711,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
109,109,0.545,0.545,-40.47589916264206277,-3.4234183940101202692,-4.013562869308625636,-0.050370852321562936682,3.9314281468413750551,1.0,3.9314281468413750551,4.013562869308625636,0.545,0.545,5.5224466236733428747,-1.2178950564554948399,1.0,-1.2178950564554948399,-1.2178950564554948399,-387.60678968626211616,-387.24994643472065617,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
110,110,0.55,0.55,-43.924502664798385543,-3.4737966965257965346,-4.0122908787373953838,-0.05038709230261782107,3.9301610302901779522,1.0,3.9301610302901779522,4.0122908787373953838,0.55,0.55,5.5160013757002637567,-1.3613130591466242048,1.0,-1.3613130591466242048,-1.3613130591466242048,-387.52608272833038014,-387.12721800200041924,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
111,111,0.555,0.555,-47.42349255569365584,-3.5241925786153559114,-4.0110184443034085687,-0.050406148764599466652,3.9286752003648401732,1.0,3.9286752003648401732,4.0110184443034085687,0.555,0.555,5.508833493081876621,-1.5070074366801426979,1.0,-1.5070074366801426979,-1.5070074366801426979,-387.44599992198198088,-387.00444674303469908,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
112,112,0.56,0.56,-50.972887822029097366,-3.574608994054995468,-4.009745491427426023,-0.050428299788309116115,3.9269494991638060589,1.000000000000007,3.9269494991638339615,4.009745491427426023,0.56,0.56,5.5009313013334623166,-1.6550822071599626817,1.000000000000007,-1.6550822071599744417,-1.6550822071599744417,-387.3665645487187043,-386.88162546202083525,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
113,113,0.565,0.565,-54.572710543803646777,-3.6250491781919741436,-4.0084719384208833738,-0.05045382859858011347,3.9249625270847285521,0.9999999999999929,3.9249625270847006637,4.0084719384208833738,0.565,0.565,5.4922826710102767883,-1.8056157886121794176,0.9999999999999929,-1.8056157886121665879,-1.8056157886121665879,-387.28779170327393225,-386.75874627721056367,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
114,114,0.57,0.57,-58.222986178413045653,-3.6755166512521556949,-4.0071976964023796274,-0.050483020086370975453,3.9226929422719943217,1.0,3.9226929422719943217,4.0071976964023796274,0.57,0.57,5.482875143447341079,-1.958662147665368336,1.0,-1.958662147665368336,-1.958662147665368336,-387.20968862211834308,-386.63580061285239015,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
115,115,0.575,0.575,-61.923743846307958166,-3.7260152183647160945,-4.005922669297053336,-0.050516157754189940435,3.9201197280479567445,1.0,3.9201197280479567445,4.005922669297053336,0.575,0.575,5.472696049533623088,-2.1142523956074308344,1.0,-2.1142523956074308344,-2.1142523956074308344,-387.13225515104437663,-386.51277919913139938,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
116,116,0.58,0.58,-65.67501661514247784,-3.7765489667605355757,-4.004646753907319776,-0.05055352113969689351,3.9172224235411604043,1.0,3.9172224235411604043,4.004646753907319776,0.58,0.58,5.4617326194912667525,-2.2723967462092434233,1.0,-2.2723967462092434233,-2.2723967462092434233,-387.05548432563366354,-386.38967207899435521,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
117,117,0.585,0.585,-69.47684177982902932,-3.8271222606441098815,-4.003369840042348922,-0.050595383749793325368,3.9139813145145217182,1.0,3.9139813145145217182,4.003369840042348922,0.585,0.585,5.449972082071530635,-2.4330867466961779155,1.0,-2.4330867466961779155,-2.4330867466961779155,-386.97936303742440595,-386.26646862064242582,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
118,118,0.59,0.59,-73.329261136430697605,-3.8777397342601222265,-4.002091810693126029,-0.050642011516827676806,3.9103775830780374998,1.0,3.9103775830780374998,4.002091810693126029,0.59,0.59,5.437401752024304953,-2.5962976943775750716,1.0,-2.5962976943775750716,-2.5962976943775750716,-386.903872758874592,-386.14315753442196252,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
119,119,0.595,0.595,-77.23232124834927377,-3.9284062836777652351,-4.000812542239887467,-0.050693661769998456593,3.9063934165154465578,1.0,3.9063934165154465578,4.000812542239887467,0.595,0.595,5.4240091051277548617,-2.7619911560890215152,1.0,-2.7619911560890215152,-2.7619911560890215152,-386.8289903015730979,-386.01972689283901458,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
120,120,0.6,0.6,-81.186073703786228076,-3.9791270578001191396,-3.9995319046791229312,-0.050750582699621616528,3.9020120767767895497,1.0,3.9020120767767895497,3.9995319046791229312,0.6,0.6,5.409781840463414714,-2.9301175149637179174,1.0,-2.9301175149637179174,-2.9301175149637179174,-386.75468858434608269,-385.89616415246171333,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
121,121,0.605,0.605,-85.19057536394951205,-4.029907449077008468,-3.9982497618580644615,-0.050813013280187013104,3.8972179332375527208,1.0,3.8972179332375527208,3.9982497618580644615,0.605,0.605,5.394707929978117658,-3.1006184784005901278,1.0,-3.1006184784005901278,-3.1006184784005901278,-386.68093739071639595,-385.77245617654502305,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
122,122,0.61,0.61,-89.24588860194024501,-4.080753084360493166,-3.9969659717055741163,-0.05088118360924715443,3.8919964621536999446,1.0,3.8919964621536999446,3.9969659717055741163,0.61,0.61,5.3787756556794087863,-3.2734294916364274908,1.0,-3.2734294916364274908,-3.2734294916364274908,-386.60770409835748768,-385.64858925730801442,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
123,123,0.615,0.615,-93.35208153267049838,-4.131669816295502777,-3.9956803864495199386,-0.050955315613921806778,3.8863342167834194825,1.0,3.8863342167834194825,3.9956803864495199386,0.615,0.615,5.3619736350617533548,-3.448482012381543671,1.0,-3.448482012381543671,-3.448482012381543671,-386.53495436653524972,-385.52454913690745741,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
124,124,0.62,0.62,-97.509228234531250566,-4.1826637155883367794,-3.9943928528119868725,-0.05103562407438682301,3.8802187724548171206,1.0,3.8802187724548171206,3.9943928528119868725,0.62,0.62,5.34429083555559332,-3.6257056129619291696,1.0,-3.6257056129619291696,-3.6257056129619291696,-386.46265277087065623,-385.400321026272811,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
125,125,0.625,0.625,-101.71740896384717194,-4.233741064444276423,-3.9931032121749690457,-0.051122317913698020475,3.8736386509642507633,1.000000000000007,3.873638650964278287,3.9931032121749690457,0.625,0.625,5.3257165789321340324,-3.8050298868315767797,1.000000000000007,-3.805029886831603816,-3.805029886831603816,-386.39076337793475016,-385.27588962109309817,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
126,126,0.63,0.63,-105.97671036341980341,-4.2849083514157328204,-3.9918113007104477328,-0.05121560170576452617,3.8665832285846937616,1.000000000000007,3.8665832285847212353,3.9918113007104477328,0.63,0.63,5.30624053668727752,-3.9863861458441584573,1.000000000000007,-3.9863861458441867823,-3.9863861458441867823,-386.31925025509985988,-385.15123911436752147,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
127,127,0.635,0.635,-110.28722566667863758,-4.3361722678558054754,-3.9905169494699346698,-0.051315677356796412373,3.8590426317573513534,1.0,3.8590426317573513534,3.9905169494699346698,0.635,0.635,5.285852717473692414,-4.1697089030538892485,1.0,-4.1697089030538892485,-4.1697089030538892485,-386.2480779136398688,-385.02635320504507926,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
128,128,0.64,0.64,-114.64905489913141436,-4.387539706129325645,-3.9892199844296410223,-0.05142274592061521661,3.8510076241959960033,0.9999999999999929,3.8510076241959686402,3.9892199844296410223,0.64,0.64,5.264543447656738592,-4.3549371429187576643,0.9999999999999929,-4.3549371429187267207,-4.3549371429187267207,-386.17721168525790496,-384.90121510238270897,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
129,129,0.645,0.645,-119.06230507893728887,-4.4390177596970359086,-3.9879202264883519533,-0.051537009514194757898,3.842469488704807882,0.9999999999999929,3.8424694887047805797,3.9879202264883519533,0.645,0.645,5.2423033460445047998,-4.5420153865756065503,0.9999999999999929,-4.5420153865755742775,-4.5420153865755742775,-386.1066180340068664,-384.77580752574021367,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
130,130,0.65,0.65,-123.52709041852548618,-4.490613725157715161,-3.986617491415865465,-0.05165867330561132488,3.8334199065826993686,1.0,3.8334199065826993686,3.986617491415865465,0.65,0.65,5.2191232937909824876,-4.730894564361814658,1.0,-4.730894564361814658,-4.730894564361814658,-386.03626480696337855,-384.65011269960536686,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
131,131,0.655,0.655,-128.0435325292527192,-4.5423351063082585584,-3.9853115897504803396,-0.05178794755306900116,3.8238508370013081928,1.0,3.8238508370013081928,3.9853115897504803396,0.655,0.655,5.194994400400886613,-4.9215327110601291283,1.0,-4.9215327110601291283,-4.9215327110601291283,-385.9661214280436202,-384.52411234370300236,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
132,132,0.66,0.66,-132.6117606311420033,-4.5941896202638531632,-3.9840023266444691851,-0.051925049679855448878,3.8137543982785850098,1.0,3.8137543982785850098,3.9840023266444691851,0.66,0.66,5.1699079666803811543,-5.1138955015678195792,1.0,-5.1138955015678195792,-5.1138955015678195792,-385.89615904004480068,-384.39778765808542954,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
133,133,0.665,0.665,-137.23191176978042552,-4.646185205667969456,-3.982689501656786183,-0.05207020637587090467,3.803122752537210263,1.0,3.803122752537210263,3.982689501656786183,0.665,0.665,5.1438554453852083736,-5.3079566459696230496,1.0,-5.3079566459696230496,-5.3079566459696230496,-385.82635060040087152,-384.27111930313177196,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
134,134,0.67,0.67,-141.90413104247794221,-4.6983300330155949726,-3.9813729084924180546,-0.052223655722154371794,3.791947994812138839,1.0,3.791947994812138839,3.9813729084924180546,0.67,0.67,5.1168284002206848786,-5.503698163491695494,1.0,-5.503698163491695494,-5.503698163491695494,-385.7566709363022253,-384.1440873743991585,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
135,135,0.675,0.675,-146.62857183581161546,-4.7506325171122781997,-3.980052334687808429,-0.05238564933971188997,3.7802220473243802784,1.0,3.7802220473243802784,3.980052334687808429,0.675,0.675,5.088818463750291372,-5.7011105546748493678,1.0,-5.7011105546748493678,-5.7011105546748493678,-385.68709676479051982,-384.01667137227078894,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
136,136,0.68,0.68,-151.40539607670249861,-4.8031013316950187525,-3.9787275612416982342,-0.052556454568920996095,3.7679365592991591496,1.0,3.7679365592991591496,3.9787275612416982342,0.68,0.68,5.0598172946739363364,-5.900192890471633783,1.0,-5.900192890471633783,-5.900192890471633783,-385.61760668324563553,-383.88885016633744682,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
137,137,0.685,0.685,-156.23477449920165297,-4.855745426250120192,-3.9773983621904954668,-0.052736356690023009075,3.7550828124394717194,1.0,3.7550828124394717194,3.9773983621904954668,0.685,0.685,5.0298165348455749837,-6.100952835990013673,1.0,-6.100952835990013673,-6.100952835990013673,-385.54818113537198446,-383.76060195442691045,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
138,138,0.69,0.69,-161.11688692920273899,-4.9085740450750647706,-3.9760645041269861496,-0.052925661199129583195,3.741651631942947688,1.0,3.741651631942947688,3.9760645041269861496,0.69,0.69,4.998807766314036485,-6.303406625380719802,1.0,-6.303406625380719802,-6.303406625380719802,-385.47880235740317054,-383.63190421616661963,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
139,139,0.695,0.695,-166.05192258935178251,-4.9615967486483793583,-3.9747257456607713337,-0.053124696158188221967,3.7276333027433242407,1.0,3.7276333027433242407,3.9747257456607713337,0.695,0.695,4.966782468591768759,-6.507579002999286044,1.0,-6.507579002999286044,-6.507579002999286044,-385.40945430880255176,-383.50273366092376096,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
140,140,0.7,0.7,-171.04008042649949771,-5.0148234373914412146,-3.973381836818310542,-0.053333814640372831373,3.713017490548626942,1.0,3.713017490548626942,3.973381836818310542,0.7,0.7,4.933731976284043569,-6.7135031445599487876,1.0,-6.7135031445599487876,-6.7135031445599487876,-385.34012259127432493,-383.37306616991825994,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
141,141,0.705,0.705,-176.08156946413466494,-5.068264377929125021,-3.9720325183798725242,-0.053553397296313386133,3.6977931671015591422,1.0,3.6977931671015591422,3.9720325183798725242,0.705,0.705,4.899647437146169214,-6.9212205705832663127,1.0,-6.9212205705832663127,-6.9212205705832663127,-385.2707943594291516,-383.24287673224825457,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
142,142,0.71,0.71,-181.17660918235774775,-5.121930231984067987,-3.970677521149990375,-0.05378385506997229032,3.681948539013210907,1.0,3.681948539013210907,3.970677521149990375,0.71,0.71,4.8645197705782108467,-7.130781063109782464,1.0,-7.130781063109782464,-7.130781063109782464,-385.20145822599088115,-383.1121393744997149,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
143,143,0.715,0.715,-186.32542992810280091,-5.1758320880690696017,-3.9693165651572671715,-0.054025632096318963737,3.6654709794848560822,1.0,3.6654709794848560822,3.9693165651572671715,0.715,0.715,4.8283396265150713283,-7.3422425954103584245,1.0,-7.3422425954103584245,-7.3422425954103584245,-385.1321041639946594,-382.98082708353942438,-4.5420153865755742775,4.7308945643617750787,9.272909950937349356
