,N,x,xmobile,logQ,dlogQ_0.00,mu_0.00,ddxdmu_0.00,dxdmu_0.00,dxmobile,dxmobdmu_0.00,V_0.00,x_0.00,xmobile_0.00,S_0.00,dS_0.00,dx,dSmob_0.00,dSmobvib_0.00,dH_0.00,dG_0.00,min_amp_0.00,max_amp_0.00,total_amp_0.00
73,73,0.365,0.365,67.84088935933128096,-1.0540509954895016763,-4.0733865005189223117,-0.03989993624309175896,4.9631504519426241,1.0,4.9631504519426241,4.0733865005189223117,0.365,0.365,4.700350767801496114,-5.538032969670948491,1.0,-5.538032969670948491,-5.538032969670948491,-394.64469302085831187,-393.02204936074472397,-8.12452307116638639,8.124523071165858534,16.249046142332244924
74,74,0.37,0.37,66.76690041050890958,-1.0940058651758031195,-4.0723776888881633267,-0.040058462827449512964,4.943509376542672174,1.000000000000007,4.9435093765427072995,4.0723776888881633267,0.37,0.37,4.6711970359578480886,-6.094905206327634495,1.000000000000007,-6.0949052063276778018,-6.0949052063276778018,-394.7105210609571702,-392.9247138355031733,-8.12452307116638639,8.124523071165858534,16.249046142332244924
75,75,0.375,0.375,65.65287762897967472,-1.1341679211444007022,-4.071363646056978584,-0.04031490962372860469,4.9120632650712019256,1.000000000000007,4.912063265071236828,4.071363646056978584,0.375,0.375,4.6394017157382197174,-6.591341132715654527,1.000000000000007,-6.5913411327157013617,-6.5913411327157013617,-394.75813652803683748,-392.8268735761511507,-8.12452307116638639,8.124523071165858534,16.249046142332244924
76,76,0.38,0.38,64.498564568220108174,-1.1746356844232603289,-4.070341884489814429,-0.040669296993064466342,4.8692601357518834958,1.0,4.8692601357518834958,4.070341884489814429,0.38,0.38,4.605283624630691487,-7.0216322461734323734,1.0,-7.0216322461734323734,-7.0216322461734323734,-394.78562682012341398,-392.7282885719945983,-8.12452307116638639,8.124523071165858534,16.249046142332244924
77,77,0.385,0.385,63.30360626013315406,-1.2155065151305296349,-4.06930994596267137,-0.04111936049086121949,4.815964651040591804,1.0,4.815964651040591804,4.06930994596267137,0.385,0.385,4.5691853932764853337,-7.382000681561069394,1.0,-7.382000681561069394,-7.382000681561069394,-394.7916478401718901,-392.62872164047449677,-8.12452307116638639,8.124523071165858534,16.249046142332244924
78,78,0.39,0.39,62.067551537959048905,-1.2568744054049827679,-4.068265457288913092,-0.041660774024477787228,4.7533775172067275357,1.0,4.7533775172067275357,4.068265457288913092,0.39,0.39,4.53146361781508073,-7.670589983403382689,1.0,-7.670589983403382689,-7.670589983403382689,-394.77542666902724672,-392.5279438038900556,-8.12452307116638639,8.124523071165858534,16.249046142332244924
79,79,0.395,0.395,60.789857449323188524,-1.2988280631794852094,-4.067206178701644648,-0.042287483759599422267,4.682931425363641184,1.0,4.682931425363641184,4.067206178701644648,0.395,0.395,4.4924794934424514413,-7.8872942983055971122,1.0,-7.8872942983055971122,-7.8872942983055971122,-394.73671618699208155,-392.4257389575885416,-8.12452307116638639,8.124523071165858534,16.249046142332244924
80,80,0.4,0.4,59.469895411600078486,-1.3414493729241816124,-4.066130042718065842,-0.042992099766166880573,4.606180848910855417,1.0,4.606180848910855417,4.066130042718065842,0.4,0.4,4.452590674832024692,-8.033459971924961612,1.0,-8.033459971924961612,-8.033459971924961612,-394.6757113915793367,-392.32190761980532295,-8.12452307116638639,8.124523071165858534,16.249046142332244924
81,81,0.405,0.405,58.1069587034748253,-1.3848122627118189705,-4.0650351827446872632,-0.04376628993599803938,4.524701245798364485,1.0,4.524701245798364485,4.0650351827446872632,0.405,0.405,4.4121448937232017567,-8.111507125863859191,1.0,-8.111507125863859191,-8.111507125863859191,-394.59294127952574932,-392.21626969164763857,-8.12452307116638639,8.124523071165858534,16.249046142332244924
82,82,0.41,0.41,56.700270886176440545,-1.4289819527961776912,-4.063919952049806585,-0.044601127432992245317,4.440008537786354247,1.0,4.440008537786354247,4.063919952049806585,0.41,0.41,4.371475603573386007,-8.12452307116638639,1.0,-8.12452307116638639,-8.12452307116638639,-394.48915154751202602,-392.1086662876602748,-8.12452307116638639,8.124523071165858534,16.249046142332244924
83,83,0.415,0.415,55.248994797882469917,-1.4740145175778034611,-4.0627829348233385175,-0.045487356228348805633,4.3535039847834927002,1.0,4.3535039847834927002,4.0627829348233385175,0.415,0.415,4.330899663011538735,-8.075875180081606347,1.0,-8.075875180081606347,-8.075875180081606347,-394.36519223070084258,-391.99896080293693193,-8.12452307116638639,8.124523071165858534,16.249046142332244924
84,84,0.42,0.42,53.752241851020833623,-1.5199566652528753025,-4.061622951740411596,-0.046415555659157643233,4.2664443802325174816,1.0,4.2664443802325174816,4.061622951740411596,0.42,0.42,4.2907168517725698745,-7.9688806010629521515,1.0,-7.9688806010629521515,-7.9688806010629521515,-394.2219214660371527,-391.88703944992570774,-8.12452307116638639,8.124523071165858534,16.249046142332244924
85,85,0.425,0.425,52.209081467376719312,-1.5668456288961187476,-4.0604390627113915177,-0.04737620118144188555,4.1799338414443081443,1.0,4.1799338414443081443,4.0604390627113915177,0.425,0.425,4.2512108570009091452,-7.8065571722350383943,1.0,-7.8065571722350383943,-7.8065571722350383943,-394.0601327752308791,-391.77281152376601284,-8.12452307116638639,8.124523071165858534,16.249046142332244924
86,86,0.43,0.43,50.618550593228596127,-1.6147090676157590736,-4.059230569377597772,-0.048359632275773340414,4.094931604692727671,1.0,4.094931604692727671,4.059230569377597772,0.43,0.43,4.212651280050219424,-7.5914669949561519313,1.0,-7.5914669949561519313,-7.5914669949561519313,-393.88050947261077095,-391.65620964308861843,-8.12452307116638639,8.124523071165858534,16.249046142332244924
87,87,0.435,0.435,48.979663332145201165,-1.6635648934476654284,-4.0579970194820149496,-0.049355948728581354283,4.0122698823274091707,1.0,4.0122698823274091707,4.0579970194820149496,0.435,0.435,4.175296187051347561,-7.3256533885384960136,1.0,-7.3256533885384960136,-7.3256533885384960136,-393.68360661456696795,-391.53719017172518863,-8.12452307116638639,8.124523071165858534,16.249046142332244924
88,88,0.44,0.44,47.29142080633326527,-1.7134209650729217821,-4.0567382146025497704,-0.050354863232674341306,3.9326764861290525138,1.0,3.9326764861290525138,4.0567382146025497704,0.44,0.44,4.1393947461648344013,-7.010664256529522742,1.0,-7.010664256529522742,-7.010664256529522742,-393.4698585920173032,-391.41573396485415304,-8.12452307116638639,8.124523071165858534,16.249046142332244924
89,89,0.445,0.445,45.5528214019993576,-1.764274619913014111,-4.0554542219660557776,-0.051345542040638797107,3.8567980534833407158,1.0,3.8567980534833407158,4.0554542219660557776,0.445,0.445,4.1051895444860522742,-6.6476501672578080238,1.0,-6.6476501672578080238,-6.6476501672578080238,-393.23960900788734096,-391.2918475088808032,-8.12452307116638639,8.124523071165858534,16.249046142332244924
90,90,0.45,0.45,43.76287156650723705,-1.8161120491541993763,-4.054145390228204241,-0.052316467029769522096,3.785220941710351583,1.0,3.785220941710351583,4.054145390228204241,0.45,0.45,4.0729182444922562645,-6.2375229428473324134,1.0,-6.2375229428473324134,-6.2375229428473324134,-392.99315866621764606,-391.16556444396337766,-8.12452307116638639,8.124523071165858534,16.249046142332244924
91,91,0.455,0.455,41.920597303690958848,-1.8689075539725531552,-4.0528123682528927356,-0.053255352494733543788,3.7184879513653769278,1.0,3.7184879513653769278,4.0528123682528927356,0.455,0.455,4.042814315057578897,-5.7811592362701656744,1.0,-5.7811592362701656744,-5.7811592362701656744,-392.7308270321776939,-391.03694737595053535,-8.12452307116638639,8.124523071165858534,16.249046142332244924
92,92,0.46,0.46,40.025056458562130738,-1.9226227541436664639,-4.0514561250938831414,-0.054149148236996176402,3.6571099092946335082,1.0,3.6571099092946335082,4.0514561250938831414,0.46,0.46,4.0151066521295545584,-5.279632483057584591,1.0,-5.279632483057584591,-5.279632483057584591,-392.45302212185220692,-390.90608980431633462,-8.12452307116638639,8.124523071165858534,16.249046142332244924
93,93,0.465,0.465,38.07535179540362592,-1.977205850446545508,-4.0500779686182017576,-0.05498415642535628596,3.601571788524526066,1.000000000000007,3.6015717885245516565,4.0500779686182017576,0.465,0.465,3.9900179902270030059,-4.734455086532604773,1.000000000000007,-4.734455086532638413,-4.734455086532638413,-392.16031325939923155,-390.77311791904517835,-8.12452307116638639,8.124523071165858534,16.249046142332244924
94,94,0.47,0.47,36.070644757669039722,-2.0325910669943790358,-4.0486795595866059004,-0.05574628216924280887,3.5523335169899913355,0.9999999999999929,3.5523335169899660946,4.0486795595866059004,0.47,0.47,3.9677621012642282725,-4.147810580195445407,0.9999999999999929,-4.1478105801954159347,-4.1478105801954159347,-391.85350045918757564,-390.63819195919031013,-8.12452307116638639,8.124523071165858534,16.249046142332244924
95,95,0.475,0.475,34.01016966141486785,-2.0886984147850311258,-4.0472629176236449944,-0.05642142564901235979,3.509825998181759803,1.0,3.509825998181759803,4.0472629176236449944,0.475,0.475,3.9485398844250492,-3.52275326736243935,1.0,-3.52275326736243935,-3.52275326736243935,-391.53367349623433613,-390.5015067888971414,-8.12452307116638639,8.124523071165858534,16.249046142332244924
96,96,0.48,0.48,31.89324792809897747,-2.1454339182924037554,-4.0458304154965055856,-0.056996006478723056955,3.474443190529643169,1.0,3.474443190529643169,4.0458304154965055856,0.48,0.48,3.932534568590603849,-2.8633515299975666468,1.0,-2.8633515299975666468,-2.8633515299975666468,-391.20225334368499942,-390.3632913453957124,-8.12452307116638639,8.124523071165858534,16.249046142332244924
97,97,0.485,0.485,29.719301824830060338,-2.2026904277424772397,-4.044384758606034002,-0.057457589629512999772,3.4465313960136133228,1.0,3.4465313960136133228,4.044384758606034002,0.485,0.485,3.9199063691250735093,-2.1747521039888567385,1.0,-2.1747521039888567385,-2.1747521039888567385,-390.86100902665393725,-390.22380666018520223,-8.12452307116638639,8.124523071165858534,16.249046142332244924
98,98,0.49,0.49,27.487867072614022991,-2.260349097551429755,-4.0429289476579806347,-0.057795559627326696488,3.4263771797401401296,1.0,3.4263771797401401296,4.0429289476579806347,0.49,0.49,3.9107870475507152629,-1.4631475968620540062,1.0,-1.4631475968620540062,-1.4631475968620540062,-390.51204450323711728,-390.08334225735653547,-8.12452307116638639,8.124523071165858534,16.249046142332244924
99,99,0.495,0.495,25.198603629727200828,-2.3182815469971306327,-4.0414662241086852863,-0.058001770808579620163,3.4141955294939072758,1.0,3.4141955294939072758,4.0414662241086852863,0.495,0.495,3.9052748931564529567,-0.73563916466295478647,1.0,-0.73563916466295478647,-0.73563916466295478647,-390.15775316514746018,-389.94221088990121443,-8.12452307116638639,8.124523071165858534,16.249046142332244924
100,100,0.5,0.5,22.851303978619761726,-2.3763526391685889953,-4.039999999999999746,-0.058071092171461277838,3.4101198925737307688,1.0,3.4101198925737307688,4.039999999999999746,0.5,0.5,3.9034306559040857088,-9.5395913390916575736e-14,1.0,-9.5395913390916575736e-14,-9.5395913390916575736e-14,-389.80074176981054856,-389.80074176981052061,-8.12452307116638639,8.124523071165858534,16.249046142332244924
101,101,0.505,0.505,20.445898351390022837,-2.4344237313400531883,-4.0385337758913140583,-0.058001770808584678834,3.414195529493609504,1.0,3.414195529493609504,4.0385337758913140583,0.505,0.505,3.9052748931564520026,0.7356391646628805403,1.0,0.7356391646628805403,0.7356391646628805403,-389.4437303744735886,-389.6592726497198126,-8.12452307116638639,8.124523071165858534,16.249046142332244924
102,102,0.51,0.51,17.982456515939655349,-2.492356180785758353,-4.037071052342018602,-0.057795559627328151053,3.4263771797400538965,1.0,3.4263771797400538965,4.037071052342018602,0.51,0.51,3.9107870475507145204,1.4631475968620324957,1.0,1.4631475968620324957,1.4631475968620324957,-389.08943903638390566,-389.51814128226448117,-8.12452307116638639,8.124523071165858534,16.249046142332244924
103,103,0.515,0.515,15.461185989818506131,-2.5500148505947094904,-4.0356152413939652694,-0.05745758962951383851,3.446531396013563012,1.0,3.446531396013563012,4.0356152413939652694,0.515,0.515,3.91990636912507234,2.174752103988616625,1.0,2.174752103988616625,2.174752103988616625,-388.74047451296715305,-389.37767687943581774,-8.12452307116638639,8.124523071165858534,16.249046142332244924
104,104,0.52,0.52,12.882426814750236368,-2.60727136004478603,-4.0341695845034936086,-0.056996006478722921864,3.474443190529651404,1.0,3.474443190529651404,4.0341695845034936086,0.52,0.52,3.9325345685906007052,2.8633515299973547885,1.0,2.8633515299973547885,2.8633515299973547885,-388.39923019593607517,-389.23819219422530014,-8.12452307116638639,8.124523071165858534,16.249046142332244924
105,105,0.525,0.525,10.246643269728934071,-2.6640068635521553342,-4.0327370823763542835,-0.05642142564900953154,3.5098259981819357408,1.0,3.5098259981819357408,4.0327370823763542835,0.525,0.525,3.9485398844250459123,3.5227532673625547577,1.0,3.5227532673625547577,3.5227532673625547577,-388.06781004338665064,-389.09997675072387918,-8.12452307116638639,8.124523071165858534,16.249046142332244924
106,106,0.53,0.53,7.5544130876459257,-2.720114211342805093,-4.0313204404133934364,-0.055746282169243255018,3.5523335169899629056,1.0,3.5523335169899629056,4.0313204404133934364,0.53,0.53,3.967762101264226283,4.1478105801955970355,1.0,4.1478105801955970355,4.1478105801955970355,-387.74798308043340622,-388.96329158043071617,-8.12452307116638639,8.124523071165858534,16.249046142332244924
107,107,0.535,0.535,4.806414847043323885,-2.7754994278906418442,-4.0299220313817974977,-0.054984156425356197273,3.6015717885245318753,1.0,3.6015717885245318753,4.0299220313817974977,0.535,0.535,3.9900179902270019182,4.734455086532637552,1.0,4.734455086532637552,4.734455086532637552,-387.44117028022177726,-388.82836562057584007,-8.12452307116638639,8.124523071165858534,16.249046142332244924
108,108,0.54,0.54,2.0034142318646420114,-2.8300825241935174876,-4.0285438749061162,-0.05414914823699597268,3.657109909294647267,1.0,3.657109909294647267,4.0285438749061162,0.54,0.54,4.015106652129552699,5.279632483057615705,1.0,5.279632483057615705,5.279632483057615705,-387.14846141776881075,-388.69539373530469215,-8.12452307116638639,8.124523071165858534,16.249046142332244924
109,109,0.545,0.545,-0.8537502013437110904,-2.8837977243646337896,-4.0271876317471065306,-0.05325535249473620507,3.718487951365191107,1.0,3.718487951365191107,4.0271876317471065306,0.545,0.545,4.04281431505757812,5.7811592362704444514,1.0,5.7811592362704444514,5.7811592362704444514,-386.87065650744324388,-388.56453616367048412,-8.12452307116638639,8.124523071165858534,16.249046142332244924
110,110,0.55,0.55,-3.7641812168646255675,-2.9365932291829898977,-4.0258546097717949662,-0.05231646702976870439,3.7852209417104107458,1.0,3.7852209417104107458,4.0258546097717949662,0.55,0.55,4.0729182444922571926,6.2375229428475027493,1.0,6.2375229428475027493,6.2375229428475027493,-386.6083248734033178,-388.43591909565763612,-8.12452307116638639,8.124523071165858534,16.249046142332244924
111,111,0.555,0.555,-6.7269366597096908857,-2.9884306584241711983,-4.0245457780339435297,-0.051345542040637556563,3.856798053483433899,1.0,3.856798053483433899,4.0245457780339435297,0.555,0.555,4.105189544486053201,6.647650167258079834,1.0,6.647650167258079834,6.647650167258079834,-386.36187453173360282,-388.3096360307402202,-8.12452307116638639,8.124523071165858534,16.249046142332244924
112,112,0.56,0.56,-9.741042533712967964,-3.0392843132642650109,-4.023261785397449499,-0.05035486323267539732,3.9326764861289700398,1.000000000000007,3.9326764861289979832,4.023261785397449499,0.56,0.56,4.1393947461648380477,7.010664256529660271,1.000000000000007,7.010664256529710085,7.010664256529710085,-386.13162494760367632,-388.1857495747668668,-8.12452307116638639,8.124523071165858534,16.249046142332244924
113,113,0.565,0.565,-12.8055052862382209074,-3.089140384889521993,-4.022002980517984304,-0.049355948728578637923,4.0122698823276299906,0.9999999999999929,4.0122698823276014817,4.022002980517984304,0.565,0.565,4.1752961870513487595,7.325653388538349714,0.9999999999999929,7.325653388538297662,7.325653388538297662,-385.91787692505409318,-388.06429336789582965,-8.12452307116638639,8.124523071165858534,16.249046142332244924
114,114,0.57,0.57,-15.91932330349201195,-3.1379962107214222867,-4.020769430622401635,-0.048359632275772637417,4.094931604692787198,1.0,4.094931604692787198,4.020769430622401635,0.57,0.57,4.2126512800502211296,7.59146699495606736,1.0,7.59146699495606736,7.59146699495606736,-385.7209740670102869,-387.94527389653241464,-8.12452307116638639,8.124523071165858534,16.249046142332244924
115,115,0.575,0.575,-19.081497707681065481,-3.1858596494410672678,-4.019560937288607772,-0.04737620118144537148,4.179933841444000586,1.0,4.179933841444000586,4.019560937288607772,0.575,0.575,4.251210857000909498,7.806557172234960429,1.0,7.806557172234960429,7.806557172234960429,-385.5413507643901655,-387.8286720158550089,-8.12452307116638639,8.124523071165858534,16.249046142332244924
116,116,0.58,0.58,-22.291042602374146486,-3.2327486130843130297,-4.018377048259587635,-0.04641555565915580746,4.266444380232686223,1.0,4.266444380232686223,4.018377048259587635,0.58,0.58,4.2907168517725708004,7.9688806010631544896,1.0,7.9688806010631544896,7.9688806010631544896,-385.37956207358380406,-387.71444408969530832,-8.12452307116638639,8.124523071165858534,16.249046142332244924
117,117,0.585,0.585,-25.54699493384969154,-3.2786907607593788827,-4.0172170651766608645,-0.045487356228346834987,4.3535039847836813067,1.0,4.3535039847836813067,4.0172170651766608645,0.585,0.585,4.3308996630115411106,8.075875180081445531,1.0,8.075875180081445531,8.075875180081445531,-385.2362913089202352,-387.60252273668409875,-8.12452307116638639,8.124523071165858534,16.249046142332244924
118,118,0.59,0.59,-28.848424123892904251,-3.3237233255410066997,-4.0160800479501927453,-0.04460112743299320115,4.440008537786259094,1.0,4.440008537786259094,4.0160800479501927453,0.59,0.59,4.3714756035733853246,8.124523071165858534,1.0,8.124523071165858534,8.124523071165858534,-385.1123319921091543,-387.49281725196075085,-8.12452307116638639,8.124523071165858534,16.249046142332244924
119,119,0.595,0.595,-32.19444158493170494,-3.367893015625365285,-4.0149648172553120706,-0.043766289935998002516,4.524701245798368296,1.0,4.524701245798368296,4.0149648172553120706,0.595,0.595,4.4121448937231997653,8.111507125863884754,1.0,8.111507125863884754,8.111507125863884754,-385.00854226009526918,-387.3852138479733874,-8.12452307116638639,8.124523071165858534,16.249046142332244924
120,120,0.6,0.6,-35.58421015514363482,-3.4112559054130027047,-4.01386995728193349,-0.04299209976616968432,4.606180848910555023,1.0,4.606180848910555023,4.01386995728193349,0.6,0.6,4.4525906748320242413,8.033459971925009269,1.0,8.033459971925009269,8.033459971925009269,-384.92577214804167512,-387.27957591981570284,-8.12452307116638639,8.124523071165858534,16.249046142332244924
121,121,0.605,0.605,-39.01695339575771035,-3.4538772151577046537,-4.0127938212983545446,-0.042287483759602059047,4.682931425363349186,1.0,4.682931425363349186,4.0127938212983545446,0.605,0.605,4.4924794934424499265,7.8872942983058287325,1.0,7.8872942983058287325,7.8872942983058287325,-384.86476735262886295,-387.17574458203247076,-8.12452307116638639,8.124523071165858534,16.249046142332244924
122,122,0.61,0.61,-42.49196458545904413,-3.4958308729322068228,-4.0117345427110861072,-0.0416607740244754228,4.75337751720699731,1.0,4.75337751720699731,4.0117345427110861072,0.61,0.61,4.5314636178150825957,7.6705899834036630203,1.0,7.6705899834036630203,7.6705899834036630203,-384.82605687059368416,-387.07353973573095743,-8.12452307116638639,8.124523071165858534,16.249046142332244924
123,123,0.615,0.615,-46.008615141622123994,-3.5371987632066554993,-4.0106900540373279416,-0.04111936049085883598,4.815964651040870964,1.0,4.815964651040870964,4.0106900540373279416,0.615,0.615,4.569185393276486622,7.3820006815607753237,1.0,7.3820006815607753237,7.3820006815607753237,-384.8098356994492199,-386.97276189914652708,-8.12452307116638639,8.124523071165858534,16.249046142332244924
124,124,0.62,0.62,-49.566362111872355127,-3.5780695939139244947,-4.0096581155101848905,-0.040669296993064271185,4.869260135751906861,1.0,4.869260135751906861,4.0096581155101848905,0.62,0.62,4.605283624630690412,7.021632246173242442,1.0,7.021632246173242442,7.021632246173242442,-384.8158567194976663,-386.87319496762642634,-8.12452307116638639,8.124523071165858534,16.249046142332244924
125,125,0.625,0.625,-53.164754329449972984,-3.6185373571927840416,-4.0086363539430207373,-0.040314909623728772958,4.9120632650711814234,1.000000000000007,4.9120632650712163256,4.0086363539430207373,0.625,0.625,4.6394017157382191063,6.5913411327156893604,1.000000000000007,6.591341132715736195,6.591341132715736195,-384.84334701158417713,-386.77460996346987412,-8.12452307116638639,8.124523071165858534,16.249046142332244924
126,126,0.63,0.63,-56.80343682625792321,-3.6586994131613820407,-4.0076223111118359846,-0.04005846282745099962,4.9435093765424887096,1.000000000000007,4.943509376542523835,4.0076223111118359846,0.63,0.63,4.6711970359578473618,6.0949052063275152014,1.000000000000007,6.0949052063275585083,6.0949052063275585083,-384.89096247866388856,-386.6767697041178505,-8.12452307116638639,8.124523071165858534,16.249046142332244924
127,127,0.635,0.635,-60.482153155772737065,-3.6986542828476860409,-4.0066134994810769345,-0.039899936243093886597,4.963150451942359444,1.0,4.963150451942359444,4.0066134994810769345,0.635,0.635,4.7003507678014943105,5.538032969671093403,1.0,5.538032969671093403,5.538032969671093403,-384.95679051876266324,-386.57943417887629362,-8.12452307116638639,8.124523071165858534,16.249046142332244924
128,128,0.64,0.64,-64.20074539195329529,-3.7384992856475698138,-4.0056074618549317454,-0.03983695291954481195,4.9709973299746412732,0.9999999999999929,4.970997329974605952,4.0056074618549317454,0.64,0.64,4.726577365654558343,4.9281985398476922944,0.9999999999999929,4.9281985398476572773,4.9281985398476572773,-385.0384041322158371,-386.48236630439121095,-8.12452307116638639,8.124523071165858534,16.249046142332244924
129,129,0.645,0.645,-67.95915172706787669,-3.7783281886867756648,-4.004601830728068167,-0.039864878944620227817,4.96751506187896878,0.9999999999999929,4.9675150618789334837,4.004601830728068167,0.645,0.645,4.7496327531999712754,4.2743148498984254446,0.9999999999999929,4.274314849898395074,4.274314849898395074,-385.13296340010408286,-386.38533765112432153,-8.12452307116638639,8.124523071165858534,16.249046142332244924
130,130,0.65,0.65,-71.75740176932684662,-3.8182290435368102695,-4.0035943829059134234,-0.03997708971354338621,4.953571858691219682,1.0,4.953571858691219682,4.0035943829059134234,0.65,0.65,4.769320514153542634,3.5862812733551101552,1.0,3.5862812733551101552,3.5862812733551101552,-385.23735330031585367,-386.28813371340890095,-8.12452307116638639,8.124523071165858534,16.249046142332244924
131,131,0.655,0.655,-75.59560981414149723,-3.8582823681138624372,-4.00258308540948464,-0.040165374215743876105,4.9303508423372268197,1.0,4.9303508423372268197,4.00258308540948464,0.655,0.655,4.7854955659335224076,2.8744590568899407723,1.0,2.8744590568899407723,2.8744590568899407723,-385.34834183492383838,-386.19055833859259103,-8.12452307116638639,8.124523071165858534,16.249046142332244924
132,132,0.66,0.66,-79.473966505554571496,-3.8985597919682980217,-4.001566129680173506,-0.04042043075773501734,4.8992398864895086536,1.0,4.8992398864895086536,4.001566129680173506,0.66,0.66,4.7980651047224420662,2.1491351607070779683,1.0,2.1491351607070779683,2.1491351607070779683,-385.46274042521023437,-386.09243702729740821,-8.12452307116638639,8.124523071165858534,16.249046142332244924
133,133,0.665,0.665,-83.392729398078093275,-3.9391232296293324719,-4.0005419524517830364,-0.040732398717869561927,4.8617167864092914677,1.0,4.8617167864092914677,4.0005419524517830364,0.665,0.665,4.8069869175405932054,1.4200315405411376712,1.0,1.4200315405411376712,1.4200315405411376712,-385.5775497058865891,-385.99361894726514244,-8.12452307116638639,8.124523071165858534,16.249046142332244924
134,134,0.67,0.67,-87.35221296481323644,-3.9800245894040371455,-3.999509243102996788,-0.041091372050888370915,4.8192449342440847894,1.0,4.8192449342440847894,3.999509243102996788,0.67,0.67,4.812265420127853455,0.695904405398975745,1.0,0.695904405398975745,0.695904405398975745,-385.69007765198089172,-385.8939776427627916,-8.12452307116638639,8.124523071165858534,16.249046142332244924
135,135,0.675,0.675,-91.352778576886167566,-4.0213059737311092137,-3.99846693859869102,-0.041487849752684926793,4.7731899285661842495,1.0,4.7731899285661842495,3.99846693859869102,0.675,0.675,4.8139459615945829687,-0.015739772875448948541,1.0,-0.015739772875448948541,-0.015739772875448948541,-385.79802229994589144,-385.7934105464933849,-8.12452307116638639,8.124523071165858534,16.249046142332244924
136,136,0.68,0.68,-95.39482491227545487,-4.063000288909406999,-3.9974142080950343257,-0.041913093189927131538,4.7247619186687623413,1.0,4.7247619186687623413,3.9974142080950343257,0.68,0.68,4.8121080223990989654,-0.70880350242338063804,1.0,-0.70880350242338063804,-0.70880350242338063804,-385.8995169204239588,-385.69183749421390828,-8.12452307116638639,8.124523071165858534,16.249046142332244924
137,137,0.685,0.685,-99.478779154704981565,-4.105132160110963477,-3.9963504298365272798,-0.04235937643939915835,4.6749835158855722623,1.0,4.6749835158855722623,3.9963504298365272798,0.685,0.685,4.8068579265703491564,-1.3786409724389516729,1.0,-1.3786409724389516729,-1.3786409724389516729,-385.99314030056311425,-385.5891984956385014,-8.12452307116638639,8.124523071165858534,16.249046142332244924
138,138,0.69,0.69,-103.60508923249738182,-4.147719041788205316,-3.9952751631195771833,-0.042820130425181525055,4.624679668909328302,1.0,4.624679668909328302,3.9952751631195771833,0.69,0.69,4.7983216126747093204,-2.0220038172386705644,1.0,-2.0220038172386705644,-2.0220038172386705644,-386.0778981477855862,-385.48545102933465573,-8.12452307116638639,8.124523071165858534,16.249046142332244924
139,139,0.695,0.695,-107.774217238281392196,-4.190772420961326527,-3.9941881179109624174,-0.04328999266491928219,4.5744841799859887544,1.0,4.5744841799859887544,3.9941881179109624174,0.695,0.695,4.7866378883979629273,-2.6369154637019487641,1.0,-2.6369154637019487641,-2.6369154637019487641,-386.15318334221532817,-385.38056711135065718,-8.12452307116638639,8.124523071165858534,16.249046142332244924
140,140,0.7,0.7,-111.986634074420034875,-4.23429902711804388,-3.9930891242993422363,-0.04376478107326248028,4.524857242308158383,1.0,4.524857242308158383,3.9930891242993422363,0.7,0.7,4.7719524580376898103,-3.2225005858086856192,1.0,-3.2225005858086856192,-3.2225005858086856192,-386.21872301937630761,-385.27453034773436272,-8.12452307116638639,8.124523071165858534,16.249046142332244924
141,141,0.705,0.705,-116.24281529251747996,-4.2783019831078514875,-3.9919781034365833458,-0.044241412789432129835,4.476109014418402333,1.0,4.476109014418402333,3.9919781034365833458,0.705,0.705,4.7544128825398760435,-3.778793585108517622,1.0,-3.778793585108517622,-3.778793585108517622,-386.27451965123423996,-385.1673331307974443,-8.12452307116638639,8.124523071165858534,16.249046142332244924
142,142,0.71,0.71,-120.54323804063573785,-4.32278185269690814,-3.9908550410882792149,-0.044717788302797363206,4.4284253339290225258,1.0,4.4284253339290225258,3.9908550410882792149,0.71,0.71,4.734164522186604602,-4.306545320145023531,1.0,-4.306545320145023531,-4.306545320145023531,-386.32079186593095216,-385.05897408712846025,-8.12452307116638639,8.124523071165858534,16.249046142332244924
143,143,0.715,0.715,-124.888378997911296237,-4.367737559713446214,-3.989719964426451787,-0.04519265838499164807,4.3818928488426283994,1.0,4.3818928488426283994,3.989719964426451787,0.715,0.715,4.7113474293384257716,-4.8070418715084938244,1.0,-4.8070418715084938244,-4.8070418715084938244,-386.35791910678096095,-384.94945583842897227,-8.12452307116638639,8.124523071165858534,16.249046142332244924
144,144,0.72,0.72,-129.27871316006263028,-4.413167169466891436,-3.9885729222996736789,-0.045665487569040470392,4.3365218929938553543,1.0,4.3365218929938553543,3.9885729222996736789,0.72,0.72,4.6860941034715196227,-5.281943938550468398,1.0,-5.281943938550468398,-5.281943938550468398,-386.38639267186502,-384.83878309786973276,-8.12452307116638639,8.124523071165858534,16.249046142332244924
145,145,0.725,0.725,-133.71471333684507911,-4.4590685348515271547,-3.9874139689197402592,-0.0461363239771139938,4.2922662563149934266,1.0,4.2922662563149934266,3.9874139689197402592,0.725,0.725,4.6585279899529210427,-5.733151100797081151,1.0,-5.733151100797081151,-5.733151100797081151,-386.4067743686273676,-384.7269610960938228,-8.12452307116638639,8.124523071165858534,16.249046142332244924
