200.000000	-0.357770	-0.387867	-1.000000	-0.387867	-0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387868	-1.000000	-0.387868	-0.387306	-0.998535	-0.387409	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
220.000000	-0.357770	-0.387867	-1.000000	-0.387868	-0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387868	-1.000000	-0.387868	-0.387306	-0.998535	-0.387420	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
240.000000	-0.357770	-0.387867	-1.000000	-0.387868	-0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387868	-1.000000	-0.387868	-0.387306	-0.998535	-0.387430	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
260.000000	-0.357770	-0.387867	-1.000000	-0.387868	-0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387868	-1.000000	-0.387868	-0.387306	-0.998535	-0.387440	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
280.000000	-0.357770	-0.387867	-1.000000	-0.387868	0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387867	-1.000000	-0.387868	-0.387306	-0.998535	-0.387451	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
300.000000	-0.357770	-0.387867	-1.000000	-0.387868	-0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387867	-1.000000	-0.387868	-0.387306	-0.998535	-0.387461	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
320.000000	-0.357770	-0.387867	-1.000000	-0.387868	-0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387867	-1.000000	-0.387868	-0.387306	-0.998535	-0.387472	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
340.000000	-0.357770	-0.387867	-1.000000	-0.387868	0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387867	-1.000000	-0.387868	-0.387306	-0.998535	-0.387482	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
360.000000	-0.357770	-0.387867	-1.000000	-0.387868	0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387867	-1.000000	-0.387868	-0.387306	-0.998535	-0.387492	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
380.000000	-0.357770	-0.387867	-1.000000	-0.387868	-0.000000	0.000000	-0.387867	-1.000000	-0.387867	-0.387867	-1.000000	-0.387868	-0.387306	-0.998535	-0.387503	1.000000	1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	
